latitude,longitude,crime_count,normalized_crime_count
49.20587488964275,-123.13768616409581,1,0.0
49.205885782485886,-123.0310266644074,1,0.0
49.20589877706395,-123.03988015020535,1,0.0
49.20590593785837,-123.05085559901379,1,0.0
49.2059291991416,-123.03197017758288,1,0.0
49.20596501052752,-123.03240836789529,1,0.0
49.205976440275094,-123.04127916088352,1,0.0
49.20601797350312,-123.03204230336185,1,0.0
49.20602513819935,-123.03212993385452,1,0.0
49.2060381203436,-123.14313733216292,2,0.0003181673560292714
49.20605956964318,-123.12338502466032,1,0.0
49.20606286836442,-123.12338825635901,1,0.0
49.20606382166327,-123.03092671582378,2,0.0003181673560292714
49.20614377624374,-123.05212460953192,1,0.0
49.20614586413238,-123.12361730639401,1,0.0
49.20618336545391,-123.14055471280757,1,0.0
49.20619954318714,-123.12633702235303,1,0.0
49.20622556983323,-123.14352581371882,1,0.0
49.20624050051226,-123.03089801905989,2,0.0003181673560292714
49.206243627226726,-123.1263453471863,2,0.0003181673560292714
49.20624937398105,-123.05091008492197,1,0.0
49.20629022743774,-123.05043957755363,1,0.0
49.20631403314014,-123.03832838929296,1,0.0
49.20632023122689,-123.02482699786155,2,0.0003181673560292714
49.206337543615945,-123.03100850251158,2,0.0003181673560292714
49.20636989101009,-123.12604363636805,1,0.0
49.20640170003433,-123.04485907656084,1,0.0
49.206423795374924,-123.13176715746395,1,0.0
49.206455329524324,-123.03098937236254,2,0.0003181673560292714
49.20647740616568,-123.0636661433499,1,0.0
49.206507424373754,-123.11492366688046,1,0.0
49.20656395427005,-123.02684549243159,1,0.0
49.20658244763807,-123.11471755166602,1,0.0
49.20660257090759,-123.0309654211136,1,0.0
49.206629793631876,-123.0264276283269,2,0.0003181673560292714
49.206663856127975,-123.06433013593151,2,0.0003181673560292714
49.20666760945533,-123.05751053255638,1,0.0
49.20668252581348,-123.03351686352147,2,0.0003181673560292714
49.20672198669797,-123.02628830909988,2,0.0003181673560292714
49.206733179371156,-123.04497684869314,1,0.0
49.20674230989679,-123.13933780629493,1,0.0
49.20677923651534,-123.12505786255933,1,0.0
49.20678059315595,-123.14516553619329,1,0.0
49.20679963277655,-123.04414031305616,1,0.0
49.2067999834503,-123.03080714897453,1,0.0
49.20682646893485,-123.12750323209545,1,0.0
49.20682737195234,-123.04341061790572,1,0.0
49.20683160729045,-123.05405703609905,1,0.0
49.20683875351698,-123.12623986613696,1,0.0
49.20687965973687,-123.05129653850392,1,0.0
49.2068807417254,-123.03657595581657,2,0.0003181673560292714
49.20688133236647,-123.09115380244181,1,0.0
49.2068908953351,-123.13171404462065,1,0.0
49.20689996369788,-123.13327128962368,1,0.0
49.20690792499618,-123.14052878296755,1,0.0
49.20691276915297,-123.13626514046254,1,0.0
49.20691374536784,-123.05113679959737,1,0.0
49.206917706692465,-123.13301786880184,1,0.0
49.206921550770275,-123.11732682917726,1,0.0
49.20695103635847,-123.13561367278378,1,0.0
49.20696059653853,-123.1376531787826,1,0.0
49.206976609519025,-123.06231088912541,1,0.0
49.20698435377191,-123.13773940333152,2,0.0003181673560292714
49.20698704076136,-123.13932932718632,1,0.0
49.20703081075072,-123.14219420536281,3,0.0006363347120585427
49.20703725713116,-123.13585100595589,2,0.0003181673560292714
49.2070399151587,-123.05667437535091,1,0.0
49.20704553075108,-123.13636192226393,1,0.0
49.20704910024992,-123.13926440030079,1,0.0
49.20705636943567,-123.06572802998878,2,0.0003181673560292714
49.207060289906124,-123.05635548363142,1,0.0
49.20706372015419,-123.1405980806439,1,0.0
49.20706980423392,-123.14058579538612,1,0.0
49.20711274978347,-123.10027655965165,1,0.0
49.20712416902063,-123.11719467723698,1,0.0
49.20712531759801,-123.14153393483556,2,0.0003181673560292714
49.20713807330481,-123.09998189672218,2,0.0003181673560292714
49.20714131673253,-123.14256372847659,1,0.0
49.20715377669689,-123.12895485226157,1,0.0
49.20715426414734,-123.14335408346209,1,0.0
49.20717968752441,-123.13037168405013,1,0.0
49.20718185329132,-123.11719276246257,1,0.0
49.20720827667229,-123.05475116794663,1,0.0
49.2072142662865,-123.1274899511137,1,0.0
49.20724092565625,-123.03939914719902,1,0.0
49.20725247283313,-123.14879624950069,1,0.0
49.2072546930286,-123.02706462826308,1,0.0
49.20727241248347,-123.1345882621502,1,0.0
49.20730836655832,-123.12243845653046,1,0.0
49.20735942212191,-123.09741666451215,1,0.0
49.20738650866534,-123.05124752026506,1,0.0
49.207407632748634,-123.05157998106007,1,0.0
49.207418307792096,-123.03535914963464,1,0.0
49.207447671516434,-123.1421665491714,1,0.0
49.20746134544127,-123.12894615575362,1,0.0
49.207508976299074,-123.13611192186829,1,0.0
49.20750969019675,-123.13470339974398,1,0.0
49.207523356252494,-123.06134243859759,1,0.0
49.207574808563265,-123.12431180827554,1,0.0
49.20762873492346,-123.09825139419542,1,0.0
49.20764268234547,-123.09415019180612,1,0.0
49.20764395003456,-123.1405026967919,1,0.0
49.20766186271837,-123.13337554648938,2,0.0003181673560292714
49.2076969076644,-123.13035125171572,1,0.0
49.2076975222397,-123.04678882154066,1,0.0
49.20772770599012,-123.12264751297214,1,0.0
49.207775732982,-123.06826198737244,1,0.0
49.207845266763634,-123.09112459736843,2,0.0003181673560292714
49.20789318344778,-123.13917205890858,1,0.0
49.20790015926532,-123.02601900313212,1,0.0
49.2079041465222,-123.14049350788501,2,0.0003181673560292714
49.207915745840104,-123.05873334548687,1,0.0
49.207952298008536,-123.14133434306964,1,0.0
49.207958503763955,-123.02572116531644,1,0.0
49.20796198178954,-123.02567873157491,1,0.0
49.20801853454173,-123.02498853203814,1,0.0
49.20802852586726,-123.0248664693306,1,0.0
49.20806853668592,-123.0243780711285,1,0.0
49.208125420522364,-123.13336334423468,1,0.0
49.20815065172977,-123.05954473903293,1,0.0
49.208166587548185,-123.14060980921556,1,0.0
49.20821343359697,-123.12147648674222,1,0.0
49.20822931927857,-123.06190904956533,1,0.0
49.20829154873116,-123.10243753538141,1,0.0
49.20830963875933,-123.12623258769122,1,0.0
49.20836259342492,-123.06787507987438,1,0.0
49.20836881915004,-123.12422272009239,2,0.0003181673560292714
49.20837295885439,-123.12879483510167,2,0.0003181673560292714
49.208379212802704,-123.13606973715129,1,0.0
49.20839127258274,-123.10683809218612,1,0.0
49.2084090948853,-123.10683719562141,1,0.0
49.208412387909476,-123.05976033858806,1,0.0
49.208415031561195,-123.02740819239003,1,0.0
49.20841648707002,-123.0639642801651,1,0.0
49.20843015970709,-123.06957597680032,2,0.0003181673560292714
49.208433782540425,-123.14047478803111,1,0.0
49.208437186260504,-123.13322957910704,1,0.0
49.208438133300376,-123.12331100990734,1,0.0
49.208443082196446,-123.13154654298084,1,0.0
49.20845119423857,-123.13167830564217,1,0.0
49.208456548172244,-123.13453609080457,2,0.0003181673560292714
49.208463068475446,-123.06438811653726,3,0.0006363347120585427
49.20847946303227,-123.12171665498134,1,0.0
49.20847966016456,-123.12793031788344,3,0.0006363347120585427
49.20848430451987,-123.13606464639378,1,0.0
49.20848657300242,-123.13160939869067,1,0.0
49.20848702097484,-123.11715016286988,1,0.0
49.20849130209375,-123.13160679717689,1,0.0
49.208494715578,-123.14061614084396,1,0.0
49.20849569997604,-123.13465746830101,2,0.0003181673560292714
49.208500382496325,-123.14110896067707,1,0.0
49.20850720593112,-123.09841443131567,1,0.0
49.208519504079824,-123.14275802509086,1,0.0
49.2085268466051,-123.08322444795334,2,0.0003181673560292714
49.208530015013714,-123.14054732098397,1,0.0
49.20853524797436,-123.14209316750356,1,0.0
49.20853906479892,-123.13206670623191,1,0.0
49.20855458927516,-123.13785724939368,1,0.0
49.20855783543083,-123.13758359387091,2,0.0003181673560292714
49.208563621113406,-123.13914858531398,3,0.0006363347120585427
49.20856734264075,-123.13400573242485,2,0.0003181673560292714
49.20858473556467,-123.14129022516974,4,0.0009545020680878141
49.2085853732309,-123.14134324430647,3,0.0006363347120585427
49.20859054079507,-123.13533951524232,1,0.0
49.20861959792339,-123.14445570619169,1,0.0
49.208634924573765,-123.11892619316758,5,0.0012726694241170856
49.20867002401676,-123.09398213154408,1,0.0
49.20870684746404,-123.11726852579069,3,0.0006363347120585427
49.20871825430331,-123.02852437462677,1,0.0
49.20872491705012,-123.14046440965066,1,0.0
49.208726852163956,-123.14058991699744,1,0.0
49.20876160629658,-123.13443888364658,1,0.0
49.2087640498572,-123.14771804815445,1,0.0
49.208774134543724,-123.02909182279538,1,0.0
49.20879679007798,-123.0844228204522,2,0.0003181673560292714
49.20879805948701,-123.10669210781273,1,0.0
49.20895896452823,-123.13775777924354,1,0.0
49.20897299543327,-123.10668332942709,1,0.0
49.208993653919336,-123.13153274748208,1,0.0
49.208994913012,-123.0678672011637,1,0.0
49.20902007707777,-123.11671785344531,3,0.0006363347120585427
49.209030842522736,-123.14057897982502,1,0.0
49.20905357622262,-123.1068049264426,1,0.0
49.2090657475606,-123.06228497501364,1,0.0
49.209067616869646,-123.13030254858309,1,0.0
49.20908291218909,-123.11657325534061,1,0.0
49.20910099705375,-123.07305930528562,1,0.0
49.20913830279449,-123.02910152218537,1,0.0
49.20913961728311,-123.08036278877054,1,0.0
49.209169657473744,-123.15099950039279,1,0.0
49.20920914506378,-123.07905465255446,1,0.0
49.20921219247361,-123.07524910344965,1,0.0
49.2092692326492,-123.1315265588443,1,0.0
49.20930103496831,-123.07849890977609,3,0.0006363347120585427
49.209315667878364,-123.13029499292644,1,0.0
49.20934269192715,-123.130168588472,1,0.0
49.20940116296184,-123.14216832251645,1,0.0
49.20947117922049,-123.07732513985816,1,0.0
49.20950553323936,-123.11711591538632,1,0.0
49.20954938901909,-123.13441553335377,1,0.0
49.20955316130609,-123.14362803859406,1,0.0
49.20960592848672,-123.06030793961088,1,0.0
49.2096400509303,-123.06612200594867,1,0.0
49.20964527200432,-123.14202850488942,1,0.0
49.209676680403334,-123.14202668643614,1,0.0
49.20970829593615,-123.05808016399169,1,0.0
49.20972524472648,-123.10677083813832,2,0.0003181673560292714
49.20973000375146,-123.06612212590964,1,0.0
49.20975080592347,-123.14055312652646,2,0.0003181673560292714
49.2097592947762,-123.11710715938234,1,0.0
49.20976080551324,-123.14055277867965,13,0.0038180082723512565
49.20977370377305,-123.10676833110452,4,0.0009545020680878141
49.20978160660516,-123.118300718023,3,0.0006363347120585427
49.209815095461295,-123.11710518916111,1,0.0
49.20982388702567,-123.11770475465411,1,0.0
49.20984616731888,-123.02679628836103,1,0.0
49.209867944544534,-123.02516627126386,1,0.0
49.20988684610754,-123.1330273486944,2,0.0003181673560292714
49.20989453795785,-123.07093522588974,1,0.0
49.20995510569654,-123.11844142937505,2,0.0003181673560292714
49.20997094267919,-123.09398106340208,1,0.0
49.21002280733136,-123.11722774557695,2,0.0003181673560292714
49.210023759529605,-123.11004696827652,1,0.0
49.21005941478861,-123.14856213670153,2,0.0003181673560292714
49.210075264819274,-123.13770813510553,1,0.0
49.21014316570476,-123.0939809202934,1,0.0
49.210152914094074,-123.11678751065743,1,0.0
49.210165550557676,-123.1167555966662,1,0.0
49.210184812615694,-123.12046502675025,1,0.0
49.21020415592612,-123.11016172290495,1,0.0
49.2102049787076,-123.12180012979702,1,0.0
49.210225625251454,-123.13921898257216,1,0.0
49.210238297323706,-123.11708789648222,1,0.0
49.21025965189517,-123.11651793526777,1,0.0
49.21026044623554,-123.12748053911491,1,0.0
49.21026924468058,-123.1206076665287,1,0.0
49.210297388636775,-123.02982881416987,2,0.0003181673560292714
49.21031155461838,-123.11638687546738,1,0.0
49.21032064502751,-123.11636389107898,1,0.0
49.210324798115174,-123.14053247290354,2,0.0003181673560292714
49.210332428740564,-123.13026415308707,1,0.0
49.210333668812446,-123.11728844568587,2,0.0003181673560292714
49.2103699557326,-123.11623938637901,1,0.0
49.210372092278156,-123.12734916094301,1,0.0
49.210381637954036,-123.11620984651098,10,0.0028635062042634426
49.2104141839032,-123.11857471862034,2,0.0003181673560292714
49.21042738183821,-123.11609431386427,2,0.0003181673560292714
49.21044263067339,-123.11605580293673,1,0.0
49.21044295708428,-123.11605502521665,3,0.0006363347120585427
49.21045291870408,-123.14372514785263,1,0.0
49.210456432008456,-123.14854245140303,1,0.0
49.210457556600446,-123.11601815209355,4,0.0009545020680878141
49.210457878597566,-123.11601729061039,5,0.0012726694241170856
49.21046414927107,-123.11612733794908,1,0.0
49.21048746855896,-123.11657751055948,9,0.002545338848234171
49.21049721020878,-123.11655369013198,1,0.0
49.21050925357139,-123.10666754495794,1,0.0
49.210531283044105,-123.13013254993415,1,0.0
49.210564301088596,-123.08958601222203,1,0.0
49.21057435769694,-123.1157231718308,25,0.007636016544702513
49.21057531154781,-123.06576468285175,1,0.0
49.210579862417816,-123.11570920075947,21,0.006363347120585428
49.21058528619915,-123.10231830011267,1,0.0
49.21059837666472,-123.06545851841156,1,0.0
49.21060118607483,-123.06243269091513,1,0.0
49.21060462117228,-123.07727198787748,1,0.0
49.210612218448226,-123.14039628213223,1,0.0
49.210625599753655,-123.06609240051438,1,0.0
49.21062689914058,-123.12632191048066,2,0.0003181673560292714
49.21062986715587,-123.14039558520004,1,0.0
49.21068089985439,-123.14703491534219,1,0.0
49.21068671454397,-123.06602807482011,1,0.0
49.210687723336825,-123.14051889980091,1,0.0
49.210691995023936,-123.09920889068518,100,0.03149856824689787
49.210692296499914,-123.09920349816551,369,0.11708558701877188
49.21069350518636,-123.11541621077052,1,0.0
49.21069865592385,-123.12541344796671,1,0.0
49.21072268277117,-123.09933620817671,1,0.0
49.21072640409159,-123.13920238739469,2,0.0003181673560292714
49.21073699184605,-123.13020118634634,1,0.0
49.210743360107834,-123.115970899196,6,0.0015908367801463568
49.210749649282974,-123.10659228236922,2,0.0003181673560292714
49.210756104797056,-123.13426841778036,1,0.0
49.21075740918044,-123.13433721531172,1,0.0
49.210763609935185,-123.11855766552974,1,0.0
49.210777009721156,-123.12987471581674,1,0.0
49.21078317759904,-123.08397232974649,2,0.0003181673560292714
49.210798298787296,-123.13431580024324,2,0.0003181673560292714
49.21079985965868,-123.13780854493315,1,0.0
49.210807958525514,-123.11513320713544,2,0.0003181673560292714
49.21080858087548,-123.11513152665816,1,0.0
49.21082382848956,-123.11509301513597,1,0.0
49.210825263843525,-123.11500570812557,1,0.0
49.210868823392396,-123.13680248017401,1,0.0
49.21088287243614,-123.11506525695819,2,0.0003181673560292714
49.210901133933845,-123.15008178903105,1,0.0
49.210934681114416,-123.09140704640045,1,0.0
49.21093482537463,-123.09144185362246,3,0.0006363347120585427
49.21093646658318,-123.0907809706886,1,0.0
49.21094620540827,-123.07123997440002,1,0.0
49.21095144552566,-123.07249145098132,1,0.0
49.21096568234132,-123.09531903250449,1,0.0
49.210969209373275,-123.10998844873815,2,0.0003181673560292714
49.21097137160051,-123.07354066663052,1,0.0
49.21097224685161,-123.11461022755715,1,0.0
49.21097231351972,-123.09113988421664,2,0.0003181673560292714
49.2109744163421,-123.0738792315488,1,0.0
49.21097565145348,-123.10670622220243,8,0.0022271714922048997
49.2109779264064,-123.07388610179126,1,0.0
49.21098061169293,-123.1067059651425,8,0.0022271714922048997
49.210981923648134,-123.09035729039789,1,0.0
49.21098216860339,-123.11457491763974,1,0.0
49.21098253319941,-123.0895746800169,1,0.0
49.21098470016018,-123.07207610041621,1,0.0
49.21100154886715,-123.0882429013283,1,0.0
49.21100327525043,-123.08572462023723,1,0.0
49.211009580446174,-123.08063636317563,1,0.0
49.21100999260561,-123.10670444804987,10,0.0028635062042634426
49.21101647941853,-123.10670411189486,13,0.0038180082723512565
49.21102094813055,-123.14050660435561,1,0.0
49.211028659887894,-123.10231173361491,1,0.0
49.21103041289489,-123.08412216838418,10,0.0028635062042634426
49.21103100046753,-123.08408732940644,2,0.0003181673560292714
49.21103468950505,-123.13918992108528,1,0.0
49.211043042527265,-123.08070518177037,1,0.0
49.211044333758785,-123.10670267252192,1,0.0
49.21104739977865,-123.10222739978789,1,0.0
49.211052124076126,-123.08058162614866,1,0.0
49.211052347145156,-123.10670225727156,6,0.0015908367801463568
49.21106721298688,-123.0713138676521,2,0.0003181673560292714
49.21107126154057,-123.09114006610946,2,0.0003181673560292714
49.21107289793985,-123.09113530753584,1,0.0
49.211072899744316,-123.09113530067413,1,0.0
49.21107867491047,-123.10670089836452,1,0.0
49.211088214870244,-123.10670040401864,1,0.0
49.21111444238504,-123.09148955773628,1,0.0
49.211116219768954,-123.09310510754422,1,0.0
49.21111626788394,-123.09314472847846,1,0.0
49.211130570314886,-123.09647098363787,1,0.0
49.211132922980596,-123.08922566703953,1,0.0
49.21114293280654,-123.10223409521059,3,0.0006363347120585427
49.21114702827922,-123.08618364952137,1,0.0
49.211166334156374,-123.09107097538606,3,0.0006363347120585427
49.21118496284786,-123.11628254097381,1,0.0
49.21120716033096,-123.12268727647688,1,0.0
49.211213611888944,-123.08963890810162,1,0.0
49.21133384335674,-123.14059279363514,1,0.0
49.21135364376422,-123.11464529450208,1,0.0
49.211372617892245,-123.0617018490075,2,0.0003181673560292714
49.211382834231046,-123.11725134643774,1,0.0
49.21138548210334,-123.11248104096971,2,0.0003181673560292714
49.21139268556589,-123.1022692142876,1,0.0
49.211394506455285,-123.11243178533829,1,0.0
49.21140626322159,-123.14506192165473,1,0.0
49.21142676255024,-123.11614837549729,1,0.0
49.21142824441673,-123.1462671653043,1,0.0
49.21143997626626,-123.1420374246813,1,0.0
49.2114466202839,-123.1476266535235,1,0.0
49.21147486285618,-123.06454770458173,1,0.0
49.21147890829502,-123.11810614188889,2,0.0003181673560292714
49.211509028796044,-123.11931771200368,1,0.0
49.211539974744824,-123.11187304143971,1,0.0
49.211583892632596,-123.09425002666713,1,0.0
49.211675989429295,-123.11138661344667,1,0.0
49.211676862803884,-123.05890883420291,1,0.0
49.21169719857847,-123.10225086863474,1,0.0
49.21171496487165,-123.10212410660482,1,0.0
49.21179183728419,-123.10087877191793,1,0.0
49.21186203693597,-123.09142953555201,1,0.0
49.21187960231254,-123.13915061216443,1,0.0
49.21190192754032,-123.06491688839671,1,0.0
49.211905245553446,-123.0710390820896,2,0.0003181673560292714
49.21192827622213,-123.07401598415514,1,0.0
49.21194342197847,-123.14034921681177,2,0.0003181673560292714
49.211954769523636,-123.15464857606526,1,0.0
49.21196963007436,-123.07407659513798,1,0.0
49.21199733562783,-123.11625370419381,1,0.0
49.21200968767353,-123.08031031046222,1,0.0
49.21202375417264,-123.07525470534885,1,0.0
49.212025146494106,-123.085295178372,1,0.0
49.212029355609225,-123.05850894846115,1,0.0
49.212032920535435,-123.08596938737521,1,0.0
49.21205006363126,-123.1055748617199,1,0.0
49.21207213099941,-123.12027016715957,1,0.0
49.212134569798444,-123.15426263855495,1,0.0
49.212183297143376,-123.15137857906377,1,0.0
49.21219111010914,-123.09604788940636,1,0.0
49.21219821189743,-123.10926266688774,1,0.0
49.212214593217276,-123.1146990585027,3,0.0006363347120585427
49.212220270626716,-123.1146124796831,1,0.0
49.21222173561769,-123.06605679727771,1,0.0
49.21223913526429,-123.11611953638507,1,0.0
49.21226212665036,-123.14318503283727,4,0.0009545020680878141
49.21227196812757,-123.10701108759407,1,0.0
49.21227812084795,-123.11734076984116,1,0.0
49.212281397776565,-123.10658897544113,1,0.0
49.212283999681894,-123.10657579437088,2,0.0003181673560292714
49.21229049969163,-123.12413041127358,1,0.0
49.21229131497958,-123.08312136203219,1,0.0
49.21230092546338,-123.1406168374462,2,0.0003181673560292714
49.21230903021336,-123.1081145544585,1,0.0
49.21234799893628,-123.08948167958575,1,0.0
49.21236946305189,-123.11460683950094,1,0.0
49.212377158885246,-123.11814652233669,1,0.0
49.212381329577234,-123.11834727918647,1,0.0
49.21239043499014,-123.1094743989037,1,0.0
49.212427912926906,-123.06139359621945,1,0.0
49.21243286515534,-123.15178161530491,1,0.0
49.21245609375901,-123.14953532348889,1,0.0
49.21247117397847,-123.06364874091169,1,0.0
49.212482731440986,-123.10430857995696,1,0.0
49.212507798355055,-123.10787476958619,3,0.0006363347120585427
49.212508891560056,-123.10800538698936,1,0.0
49.212510530640856,-123.1082013131035,1,0.0
49.212608075237455,-123.09287293134585,1,0.0
49.21263695742485,-123.10203861129536,1,0.0
49.21271210273627,-123.11283406204545,1,0.0
49.21283091255516,-123.08151055837797,1,0.0
49.21283120628565,-123.08135548204885,1,0.0
49.212831412132765,-123.08126240169811,1,0.0
49.21283260054672,-123.08062035819367,1,0.0
49.21284565804226,-123.0841616399296,1,0.0
49.21284654383783,-123.08421133775741,2,0.0003181673560292714
49.21284831815957,-123.08431060160983,1,0.0
49.212870920432515,-123.0855768685201,1,0.0
49.21287231970054,-123.12728828850966,1,0.0
49.21287488164713,-123.08579676599727,1,0.0
49.21287888654127,-123.14031621781866,1,0.0
49.21288052712089,-123.07712449910616,2,0.0003181673560292714
49.21288466008759,-123.10018330361599,1,0.0
49.2128887976993,-123.1145869938672,1,0.0
49.21289951912497,-123.08564000292984,1,0.0
49.21291322394216,-123.08147990704786,1,0.0
49.212914282048175,-123.0809216324269,2,0.0003181673560292714
49.21291556095238,-123.08803239696674,1,0.0
49.21293480311121,-123.08454595054799,2,0.0003181673560292714
49.212954359629705,-123.13553332501334,1,0.0
49.2129603013799,-123.09110234713776,1,0.0
49.212976920251904,-123.13011095490945,1,0.0
49.2129862529134,-123.13270205866469,1,0.0
49.21302775012804,-123.13287093798384,1,0.0
49.21305401036053,-123.11690231806732,1,0.0
49.21306057649626,-123.02966826201803,1,0.0
49.21306565331997,-123.13896991810081,1,0.0
49.2130665720505,-123.10987124274877,1,0.0
49.21306913543079,-123.14043508254483,1,0.0
49.213098122968105,-123.09318243802196,1,0.0
49.21310061728077,-123.14030838733316,1,0.0
49.21310705109506,-123.14053005753675,3,0.0006363347120585427
49.213130716643526,-123.1361926230983,1,0.0
49.21313158848694,-123.11475197238668,1,0.0
49.21313500274563,-123.13902950020298,1,0.0
49.213142684868096,-123.11457728821362,1,0.0
49.213143560713625,-123.13692939169839,1,0.0
49.213159470542436,-123.14043216803853,1,0.0
49.21322416423231,-123.11551649086549,1,0.0
49.213233876345804,-123.14841757906449,1,0.0
49.2132355346805,-123.10349510968797,1,0.0
49.213237953564075,-123.11653960214785,1,0.0
49.213245215083006,-123.09419128176567,1,0.0
49.213253959322365,-123.14664339496196,1,0.0
49.21325530131794,-123.10209369581196,1,0.0
49.213267999276944,-123.1020303329975,1,0.0
49.21326910494429,-123.12159762397084,2,0.0003181673560292714
49.2132694271339,-123.11341740481532,1,0.0
49.21327041520394,-123.09115758838661,1,0.0
49.21332250296761,-123.10650430279033,1,0.0
49.21332252458916,-123.10650426713703,1,0.0
49.213328344383974,-123.10986121320697,1,0.0
49.21333050881891,-123.07717056804152,1,0.0
49.21333486252715,-123.11011799683854,1,0.0
49.21333803294163,-123.0593390528135,1,0.0
49.21335322808568,-123.12174352934956,1,0.0
49.21335354783185,-123.11126195673795,1,0.0
49.21335860833344,-123.10986004313868,2,0.0003181673560292714
49.213359948232856,-123.14030358096173,1,0.0
49.213361693092,-123.12241125148431,1,0.0
49.21337124697111,-123.1070207033743,1,0.0
49.21338630568697,-123.09781321488666,2,0.0003181673560292714
49.21339226791537,-123.05401007961005,2,0.0003181673560292714
49.21341593384631,-123.09698170642031,1,0.0
49.21341627405782,-123.05398221734178,1,0.0
49.21341827327943,-123.14042826154751,2,0.0003181673560292714
49.21345675553398,-123.09885649254544,1,0.0
49.21354107767414,-123.06265137393729,1,0.0
49.21357196548639,-123.13551773334396,1,0.0
49.21358676163412,-123.06598322195552,1,0.0
49.21359072795618,-123.06477324357019,1,0.0
49.21362361770999,-123.10009880256754,1,0.0
49.21362970296765,-123.03774645650246,1,0.0
49.21371109723391,-123.07401217596636,1,0.0
49.21371546456145,-123.07520273880007,1,0.0
49.213717148473236,-123.07567105304418,1,0.0
49.21375173888719,-123.08056714670398,1,0.0
49.21376207316546,-123.07711213974827,1,0.0
49.21376595223503,-123.08169812471408,1,0.0
49.213782262026996,-123.0355842985319,1,0.0
49.21379689501114,-123.07496787058646,1,0.0
49.21381487377415,-123.0910764559446,1,0.0
49.21384540048432,-123.0880126747386,2,0.0003181673560292714
49.21385439340632,-123.03684946819511,1,0.0
49.21387911723597,-123.12724728642284,2,0.0003181673560292714
49.21392192707765,-123.09101198997371,1,0.0
49.21392472839152,-123.10996115387384,1,0.0
49.21392845909082,-123.09105582120209,1,0.0
49.21394327066359,-123.12836760960705,1,0.0
49.21394608748284,-123.13289626806849,2,0.0003181673560292714
49.2140048115409,-123.12998390697227,1,0.0
49.214021470668214,-123.14359159262827,2,0.0003181673560292714
